Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Transaction_Type,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Target_Trade_Action
C001,Cement,2024-11-02,1451.91,Coal,719.41,875.41,22.37,Buy,44,Verified,14066.8,Price_Surge,2318.34,1
C024,Manufacturing,2024-10-30,2032.48,Natural Gas,920.08,932.08,22.76,Sell,129,Disputed,18839.84,Low_Demand,1055.21,0
C036,Steel,2024-12-11,1486.56,Coal,696.44,854.44,26.11,Sell,100,Verified,13957.08,Price_Surge,1974.68,0
C037,Energy,2025-10-03,1925.04,Renewable,1321.35,1338.35,23.01,Buy,168,Disputed,10098.57,High_Demand,699.12,1
C018,Energy,2024-06-17,2167.23,Coal,1530.29,1705.29,30.56,Sell,96,Disputed,7056.31,Low_Demand,2876.08,0
C098,Manufacturing,2024-08-25,1913.17,Coal,751.71,797.71,20.95,Buy,193,Disputed,9473.6,Price_Surge,1548.94,1
C043,Manufacturing,2025-07-30,2571.96,Coal,968.28,1061.28,24.35,Buy,164,Disputed,13285.9,Low_Demand,2918.58,1
C097,Manufacturing,2025-12-11,914.93,Coal,581.95,624.95,21.26,Sell,170,Verified,6049.59,Low_Demand,2056.1,0
C011,Steel,2024-10-22,2903.92,Renewable,1071.4,1256.4,25.35,Sell,41,Verified,12335.41,High_Demand,2171.76,0
C073,Manufacturing,2025-10-08,2284.33,Natural Gas,873.0,1043.0,28.01,Buy,147,Verified,5695.66,Price_Surge,2742.84,1
C041,Energy,2025-09-28,1350.4,Coal,903.0,978.0,32.17,Sell,26,Disputed,9688.56,Price_Surge,633.33,0
C056,Manufacturing,2024-08-10,1668.44,Renewable,994.43,1013.43,21.11,Buy,178,Verified,6782.15,Price_Surge,2128.56,1
C012,Manufacturing,2025-11-23,2863.44,Renewable,1315.64,1203.64,22.83,Buy,121,Verified,8075.98,Price_Surge,2813.76,1
C098,Steel,2025-06-11,1535.93,Mixed Fuel,934.85,872.85,20.01,Sell,89,Verified,5358.78,Low_Demand,1061.52,0
C035,Steel,2024-02-20,2765.71,Renewable,1341.86,1292.86,27.29,Buy,124,Verified,13122.16,High_Demand,2197.83,1
C078,Steel,2025-02-10,2013.81,Natural Gas,610.47,572.47,27.44,Sell,101,Disputed,11828.01,Low_Demand,2046.86,0
C004,Cement,2024-11-14,2181.28,Natural Gas,1017.7,1000.7,25.38,Buy,39,Disputed,17506.51,High_Demand,850.94,1
C090,Energy,2025-01-19,1959.54,Coal,1110.38,1067.38,25.61,Buy,134,Disputed,9292.14,High_Demand,2462.11,1
C082,Manufacturing,2025-09-07,1614.86,Renewable,677.89,858.89,34.83,Sell,174,Verified,15565.97,Low_Demand,751.4,0
C017,Cement,2025-07-13,2077.54,Coal,1298.69,1280.69,33.0,Sell,182,Disputed,11092.72,High_Demand,1014.1,0
C071,Energy,2024-05-28,1267.86,Mixed Fuel,512.76,442.76,30.17,Buy,176,Disputed,19837.74,High_Demand,1803.17,1
C058,Cement,2025-01-27,568.03,Mixed Fuel,273.42,162.42000000000002,21.68,Buy,87,Disputed,17526.16,Price_Surge,834.67,1
C020,Cement,2025-01-24,1041.22,Mixed Fuel,702.06,880.06,26.02,Buy,119,Disputed,18991.13,High_Demand,1091.1,1
C091,Manufacturing,2025-06-30,1198.8,Mixed Fuel,939.56,894.56,21.4,Buy,177,Disputed,15846.42,Low_Demand,661.82,1
C039,Steel,2025-12-01,927.84,Renewable,722.05,912.05,24.17,Buy,97,Verified,13135.26,Low_Demand,2605.5,1
C069,Steel,2024-09-16,2548.74,Coal,1982.5,2011.5,29.53,Sell,96,Disputed,14516.96,High_Demand,2833.94,0
C041,Manufacturing,2024-07-03,1204.07,Mixed Fuel,905.33,963.33,20.52,Sell,33,Verified,16977.66,High_Demand,2078.03,0
C049,Manufacturing,2025-09-30,1817.98,Renewable,1418.77,1297.77,32.3,Sell,58,Disputed,19547.09,Low_Demand,1276.5,0
C013,Cement,2024-03-14,1734.69,Renewable,1197.32,1390.32,22.73,Buy,190,Disputed,7747.65,High_Demand,1872.88,1
C063,Energy,2025-01-01,2341.2,Coal,772.6,843.6,27.08,Buy,132,Disputed,8533.29,High_Demand,2125.82,1
C038,Cement,2025-05-24,2819.05,Renewable,1638.49,1619.49,34.74,Buy,42,Disputed,16086.19,Price_Surge,1596.06,1
C055,Cement,2025-03-04,2687.29,Natural Gas,1575.58,1677.58,26.35,Buy,163,Verified,15924.05,High_Demand,1453.6,1
C093,Steel,2025-12-31,1289.23,Coal,915.08,802.08,33.28,Buy,77,Disputed,10430.05,High_Demand,2970.37,1
C087,Energy,2024-12-20,582.5,Coal,443.99,496.99,21.64,Sell,146,Verified,5688.05,Low_Demand,1609.91,0
C091,Manufacturing,2024-06-17,1475.68,Coal,556.94,504.94000000000005,32.34,Buy,101,Verified,10449.91,Low_Demand,1041.01,1
C077,Energy,2025-11-15,1257.55,Renewable,398.49,225.49,24.41,Sell,182,Disputed,10030.38,Low_Demand,1482.31,0
C022,Energy,2024-06-26,1070.34,Coal,347.92,148.92000000000002,25.73,Buy,97,Verified,19705.74,High_Demand,2928.58,1
C027,Energy,2024-07-13,1826.46,Mixed Fuel,1434.23,1267.23,31.45,Buy,172,Disputed,6160.61,Price_Surge,2825.45,1
C032,Manufacturing,2025-09-05,2732.18,Natural Gas,2122.67,2319.67,24.65,Buy,144,Disputed,17516.02,High_Demand,1301.84,1
C039,Energy,2025-10-07,1232.7,Renewable,711.6,743.6,22.05,Sell,133,Verified,16356.38,Price_Surge,2838.41,0
C073,Manufacturing,2025-05-03,812.82,Natural Gas,526.07,573.07,23.95,Buy,166,Verified,17625.66,High_Demand,819.97,1
C018,Energy,2025-07-12,2234.17,Coal,1436.46,1403.46,34.6,Buy,103,Disputed,8489.43,Price_Surge,2414.12,1
C083,Energy,2025-01-25,1509.1,Renewable,631.62,520.62,31.09,Buy,76,Verified,17603.87,Price_Surge,2463.62,1
C094,Manufacturing,2024-03-29,1890.68,Natural Gas,1255.3,1414.3,26.03,Sell,89,Disputed,13912.25,Low_Demand,1105.65,0
C021,Manufacturing,2024-11-09,1712.72,Renewable,730.21,758.21,33.06,Buy,111,Disputed,12401.7,Low_Demand,1117.33,1
C044,Energy,2024-07-19,1613.23,Natural Gas,741.38,855.38,27.93,Buy,193,Verified,8116.59,High_Demand,2003.13,1
C067,Cement,2024-03-19,1565.49,Renewable,1047.85,885.8499999999999,29.47,Buy,61,Disputed,16312.93,High_Demand,549.17,1
C033,Steel,2025-12-24,1198.32,Coal,516.69,538.69,33.11,Sell,48,Disputed,13706.53,Low_Demand,2027.09,0
C005,Energy,2024-07-22,1147.9,Renewable,440.86,301.86,32.57,Sell,126,Verified,10523.85,High_Demand,613.32,0
C063,Manufacturing,2025-05-05,1414.36,Coal,817.11,785.11,20.61,Sell,52,Verified,12110.14,Price_Surge,2080.62,0
C058,Manufacturing,2024-09-19,530.91,Coal,353.24,237.24,24.43,Buy,162,Disputed,11248.92,Low_Demand,2079.02,1
C076,Manufacturing,2025-08-08,2004.68,Renewable,1171.06,1025.06,34.34,Sell,145,Verified,16955.87,Low_Demand,1061.77,0
C012,Energy,2025-06-22,1072.59,Renewable,430.36,304.36,27.73,Sell,188,Verified,13547.89,Price_Surge,1002.22,0
C086,Steel,2025-05-27,2731.29,Coal,2084.35,2156.35,34.31,Sell,114,Disputed,9420.91,Price_Surge,1469.4,0
C078,Steel,2025-02-05,1893.83,Mixed Fuel,1370.1,1329.1,25.33,Buy,115,Disputed,14927.84,Price_Surge,2145.15,1
C026,Manufacturing,2024-05-25,1658.43,Coal,691.56,827.56,22.42,Buy,192,Disputed,17614.13,High_Demand,2834.34,1
C086,Energy,2024-06-26,1664.19,Renewable,1236.15,1342.15,30.86,Buy,170,Disputed,8421.31,Low_Demand,1667.83,1
C077,Cement,2024-09-22,1507.35,Coal,1010.28,1193.28,29.07,Sell,149,Disputed,15810.06,High_Demand,1262.09,0
C086,Manufacturing,2025-02-07,916.96,Renewable,384.14,187.14,21.37,Buy,102,Verified,11999.05,Low_Demand,1450.8,1
C073,Cement,2025-04-26,2875.81,Coal,1747.13,1887.13,32.78,Buy,95,Verified,13469.87,Low_Demand,1775.23,1
C086,Manufacturing,2025-08-11,607.67,Renewable,238.2,129.2,20.8,Buy,180,Verified,5456.53,High_Demand,1261.01,1
C048,Steel,2025-09-01,893.2,Natural Gas,548.1,618.1,30.93,Sell,166,Verified,9564.33,Price_Surge,1050.92,0
C078,Energy,2024-03-26,2470.77,Mixed Fuel,1889.76,2071.76,20.04,Buy,175,Verified,5935.56,High_Demand,1154.62,1
C026,Steel,2025-04-07,2997.48,Natural Gas,1110.45,1259.45,27.33,Buy,167,Disputed,13864.22,Low_Demand,2514.71,1
C011,Energy,2024-02-01,2609.58,Coal,1583.25,1675.25,25.3,Buy,54,Verified,5635.5,Price_Surge,2005.39,1
C052,Manufacturing,2024-07-20,2222.78,Natural Gas,1336.43,1414.43,22.94,Sell,131,Disputed,15989.36,Low_Demand,2315.46,0
C050,Cement,2024-01-02,2777.93,Natural Gas,2013.63,2087.63,21.56,Buy,153,Verified,5724.16,Low_Demand,1864.04,1
C079,Steel,2025-10-26,613.32,Mixed Fuel,262.46,110.45999999999998,25.96,Buy,36,Verified,15505.2,Low_Demand,2983.43,1
C070,Energy,2024-07-30,1492.63,Natural Gas,863.37,737.37,25.41,Buy,61,Verified,16630.71,High_Demand,2311.97,1
C078,Steel,2024-08-11,1846.35,Coal,1200.88,1180.88,24.31,Buy,157,Disputed,14620.93,Price_Surge,571.12,1
C085,Manufacturing,2025-06-29,1996.1,Natural Gas,1222.73,1257.73,23.32,Sell,70,Disputed,7175.5,Price_Surge,1810.89,0
C091,Cement,2024-05-24,1068.25,Renewable,518.14,491.14,29.47,Buy,93,Verified,7439.17,High_Demand,2271.17,1
C053,Cement,2025-06-07,2220.65,Renewable,1650.4,1512.4,31.07,Sell,21,Disputed,5391.28,High_Demand,783.65,0
C056,Cement,2025-06-17,1016.37,Natural Gas,667.65,853.65,30.53,Buy,156,Disputed,16797.78,Low_Demand,1585.09,1
C040,Energy,2025-09-13,1488.8,Coal,1185.62,1291.62,26.65,Buy,164,Disputed,6858.81,Low_Demand,2819.41,1
C006,Manufacturing,2024-09-27,1834.42,Mixed Fuel,836.39,999.39,30.4,Sell,158,Verified,9948.92,Price_Surge,1403.4,0
C013,Cement,2024-01-13,1747.26,Coal,633.56,759.56,26.06,Buy,94,Disputed,13271.79,Low_Demand,2733.41,1
C009,Energy,2024-10-05,2418.69,Coal,931.23,984.23,32.27,Sell,57,Disputed,15983.34,Low_Demand,2297.78,0
C099,Manufacturing,2025-06-01,1775.57,Renewable,1227.21,1354.21,28.23,Buy,176,Verified,12821.68,High_Demand,658.24,1
C030,Energy,2024-03-21,1586.7,Natural Gas,910.62,1081.62,32.16,Buy,180,Verified,14949.43,Price_Surge,626.46,1
C031,Steel,2025-06-02,1630.86,Natural Gas,869.48,846.48,25.72,Sell,75,Verified,12918.36,Price_Surge,1673.77,0
C045,Steel,2025-12-17,668.89,Renewable,423.83,330.83,29.04,Sell,35,Verified,9598.13,Price_Surge,2593.53,0
C008,Cement,2025-06-10,2078.86,Renewable,680.86,646.86,22.85,Sell,71,Verified,16228.96,Price_Surge,2846.01,0
C096,Cement,2024-07-12,1976.05,Mixed Fuel,1470.9,1660.9,24.45,Buy,26,Verified,7384.67,High_Demand,591.89,1
C038,Cement,2025-12-08,1977.41,Natural Gas,647.38,610.38,33.53,Sell,79,Verified,5676.49,Price_Surge,1435.87,0
C050,Manufacturing,2024-06-10,2047.81,Mixed Fuel,1030.0,893.0,20.67,Sell,38,Disputed,12147.4,Low_Demand,537.59,0
C041,Energy,2025-07-13,1476.04,Renewable,975.69,1024.69,29.17,Sell,61,Disputed,12536.22,Price_Surge,732.84,0
C072,Energy,2024-11-03,2337.91,Natural Gas,1237.14,1375.14,28.98,Buy,97,Verified,16554.47,High_Demand,1040.14,1
C065,Cement,2025-05-17,1744.32,Renewable,1118.83,932.8299999999999,23.8,Buy,141,Disputed,11621.9,High_Demand,2137.6,1
C025,Manufacturing,2024-10-04,2759.42,Natural Gas,1243.51,1094.51,33.87,Buy,136,Disputed,9339.71,Low_Demand,1136.74,1
C026,Cement,2025-12-22,970.08,Mixed Fuel,328.63,195.63,23.67,Buy,70,Verified,11391.04,High_Demand,731.37,1
C046,Steel,2025-03-23,785.05,Natural Gas,578.18,533.18,24.75,Sell,43,Disputed,16148.41,Price_Surge,2805.84,0
C020,Cement,2025-06-03,2456.48,Coal,1453.63,1631.63,25.37,Buy,124,Disputed,7602.78,Low_Demand,1485.69,1
C065,Energy,2025-10-19,1892.43,Renewable,1159.06,1353.06,29.24,Sell,193,Verified,9639.2,High_Demand,639.66,0
C045,Cement,2024-03-04,1867.9,Renewable,1186.62,1217.62,26.26,Buy,138,Disputed,14210.77,High_Demand,1575.35,1
C086,Steel,2024-02-22,1222.78,Renewable,499.91,305.91,25.25,Sell,50,Disputed,17064.56,Price_Surge,1398.52,0
C099,Steel,2024-11-25,2166.14,Renewable,1159.28,1126.28,30.6,Buy,46,Verified,10363.61,High_Demand,888.42,1
C073,Steel,2025-12-21,1704.24,Natural Gas,1034.04,933.04,24.46,Buy,100,Verified,18833.03,High_Demand,1659.6,1
C026,Cement,2024-04-16,2354.48,Coal,1859.23,1820.23,28.18,Sell,92,Verified,6487.22,High_Demand,1078.52,0
C077,Steel,2025-01-12,2655.37,Renewable,1410.01,1608.01,27.21,Buy,123,Disputed,5921.94,Low_Demand,827.46,1
C076,Cement,2025-03-07,2497.62,Natural Gas,1298.79,1422.79,27.15,Buy,138,Verified,10134.17,High_Demand,2357.65,1
C087,Manufacturing,2024-07-01,1447.43,Natural Gas,1149.32,1207.32,28.67,Buy,47,Disputed,7784.88,High_Demand,1483.82,1
C082,Energy,2025-08-05,1641.33,Natural Gas,542.55,674.55,24.72,Sell,104,Disputed,18703.05,Low_Demand,1753.33,0
C025,Cement,2024-09-14,918.58,Natural Gas,595.02,489.02,25.87,Sell,82,Disputed,9277.07,Price_Surge,687.85,0
C078,Cement,2025-09-12,1607.52,Natural Gas,985.83,1169.83,26.38,Buy,169,Disputed,8326.81,High_Demand,626.37,1
C018,Manufacturing,2025-04-13,528.71,Natural Gas,241.06,82.06,34.88,Sell,37,Disputed,10107.67,High_Demand,2158.77,0
C027,Steel,2024-10-11,511.51,Renewable,194.29,326.28999999999996,33.81,Buy,50,Verified,17030.79,High_Demand,1519.69,1
C029,Energy,2025-04-09,2210.32,Mixed Fuel,688.07,607.07,21.26,Buy,157,Disputed,10979.02,Low_Demand,2819.24,1
C016,Energy,2025-11-25,2978.25,Natural Gas,2111.6,2193.6,20.45,Buy,194,Disputed,14479.73,Low_Demand,1408.07,1
C065,Steel,2024-06-01,2093.95,Coal,1309.61,1286.61,24.92,Buy,37,Disputed,8352.32,Low_Demand,1482.09,1
C027,Energy,2025-04-15,2908.82,Mixed Fuel,877.32,1020.32,33.35,Sell,148,Verified,7924.17,Price_Surge,2554.6,0
C083,Manufacturing,2024-10-24,2540.28,Natural Gas,1721.51,1555.51,30.91,Sell,31,Verified,8510.46,Price_Surge,1418.52,0
C003,Manufacturing,2024-02-05,1118.02,Mixed Fuel,859.17,693.17,29.54,Sell,59,Disputed,8675.1,Price_Surge,1697.36,0
C035,Energy,2025-01-24,1656.71,Renewable,1042.14,1168.14,33.34,Sell,148,Disputed,15726.67,Low_Demand,2548.63,0
C037,Cement,2024-10-14,1934.73,Coal,1112.63,1055.63,20.81,Sell,38,Verified,6156.67,High_Demand,2730.82,0
C071,Energy,2025-09-12,2959.46,Coal,2027.19,1933.19,27.12,Sell,132,Disputed,8584.45,High_Demand,2003.78,0
C024,Cement,2024-12-15,1379.78,Natural Gas,680.81,695.81,31.2,Buy,27,Disputed,13453.23,Price_Surge,2500.95,1
C078,Manufacturing,2025-04-09,1642.61,Natural Gas,1308.83,1159.83,21.35,Buy,67,Disputed,18944.05,Low_Demand,2880.86,1
C095,Energy,2024-09-10,2102.93,Natural Gas,747.3,718.3,30.77,Buy,76,Verified,18146.66,Low_Demand,2512.93,1
C064,Cement,2025-06-29,1329.74,Renewable,468.14,369.14,24.3,Buy,154,Disputed,16814.55,High_Demand,1028.59,1
C058,Steel,2025-07-19,1550.35,Coal,765.85,611.85,23.95,Sell,167,Verified,5292.39,High_Demand,1229.0,0
C036,Cement,2025-01-08,810.1,Natural Gas,514.07,580.07,23.92,Sell,163,Disputed,19291.25,Price_Surge,2373.17,0
C054,Manufacturing,2025-12-01,828.85,Natural Gas,428.25,434.25,34.43,Buy,111,Verified,10560.96,Low_Demand,540.58,1
C027,Energy,2025-04-30,2239.8,Coal,781.15,641.15,30.36,Buy,150,Verified,9025.89,Low_Demand,1342.65,1
C082,Cement,2025-01-14,893.18,Renewable,508.64,668.64,20.24,Buy,45,Disputed,7033.2,High_Demand,1474.51,1
C038,Cement,2025-01-30,628.09,Renewable,456.88,362.88,22.22,Sell,184,Disputed,5238.87,Low_Demand,2907.5,0
C069,Energy,2024-08-30,1505.72,Mixed Fuel,738.31,894.31,32.6,Sell,157,Verified,17196.64,Low_Demand,1959.82,0
C047,Energy,2025-07-14,1766.24,Natural Gas,796.36,761.36,21.56,Buy,195,Disputed,6583.47,Low_Demand,2680.29,1
C099,Energy,2025-05-02,2012.68,Renewable,1544.76,1359.76,30.88,Sell,80,Verified,19137.77,High_Demand,2012.68,0
C079,Energy,2025-08-12,674.65,Coal,395.85,403.85,24.27,Buy,161,Disputed,15687.99,Price_Surge,885.77,1
C011,Steel,2025-06-19,2703.73,Mixed Fuel,1280.69,1386.69,27.09,Buy,67,Disputed,12084.18,Low_Demand,2567.0,1
C057,Cement,2024-09-16,2733.42,Renewable,1237.83,1383.83,28.3,Sell,172,Verified,5037.28,Price_Surge,1829.25,0
C013,Manufacturing,2025-07-13,2794.88,Natural Gas,2033.35,1932.35,33.41,Buy,50,Verified,16937.1,Price_Surge,1972.95,1
C023,Steel,2025-11-03,2991.02,Natural Gas,1485.07,1452.07,26.02,Buy,37,Disputed,5128.06,Price_Surge,2901.61,1
C023,Energy,2025-07-23,2633.6,Mixed Fuel,1508.84,1600.84,25.15,Buy,53,Disputed,19472.78,Price_Surge,1109.29,1
C071,Cement,2024-07-29,1134.93,Coal,524.98,670.98,34.8,Sell,90,Disputed,12249.55,Low_Demand,541.95,0
C088,Manufacturing,2024-11-10,1238.04,Coal,973.24,927.24,20.49,Buy,40,Verified,17847.64,High_Demand,2436.87,1
C032,Energy,2024-12-27,2335.47,Mixed Fuel,1547.82,1498.82,23.82,Buy,155,Disputed,9722.02,Price_Surge,2432.89,1
C057,Energy,2024-03-17,1710.5,Renewable,1315.6,1423.6,31.41,Sell,39,Disputed,5187.34,Price_Surge,1601.16,0
C082,Cement,2025-12-24,1395.86,Renewable,609.56,712.56,22.73,Buy,24,Verified,9679.15,Low_Demand,816.54,1
C069,Cement,2024-03-14,965.53,Natural Gas,308.69,177.69,28.75,Buy,100,Verified,15350.74,Low_Demand,2019.32,1
C075,Cement,2024-11-26,1317.19,Coal,863.62,855.62,32.87,Sell,121,Disputed,10176.13,High_Demand,1444.77,0
C096,Energy,2024-07-18,1117.87,Renewable,337.99,413.99,20.21,Sell,70,Disputed,15282.41,Price_Surge,2908.9,0
C073,Cement,2025-12-27,1232.29,Natural Gas,959.31,1119.31,24.35,Sell,79,Verified,11655.03,High_Demand,1695.05,0
C096,Energy,2025-11-05,1047.12,Coal,811.09,991.09,21.84,Sell,47,Disputed,13783.41,Price_Surge,2199.17,0
C092,Manufacturing,2024-06-07,1869.56,Natural Gas,1260.44,1142.44,31.04,Sell,46,Verified,19543.65,High_Demand,1957.85,0
C071,Steel,2025-02-25,1470.03,Natural Gas,645.39,835.39,27.41,Sell,125,Verified,11666.23,High_Demand,2400.27,0
C008,Steel,2025-12-17,2272.97,Mixed Fuel,852.21,1039.21,34.43,Sell,121,Verified,15209.35,High_Demand,2474.48,0
C003,Energy,2025-10-09,1221.35,Natural Gas,887.88,922.88,34.24,Buy,66,Disputed,12542.8,Price_Surge,2597.97,1
C003,Manufacturing,2024-03-21,1916.53,Mixed Fuel,1398.89,1261.89,27.66,Sell,55,Disputed,18734.64,Price_Surge,2083.5,0
C093,Energy,2024-09-12,2237.5,Natural Gas,1144.58,1088.58,21.86,Sell,90,Verified,17791.29,High_Demand,1603.12,0
C075,Steel,2025-11-30,915.2,Mixed Fuel,605.81,770.81,23.11,Sell,125,Disputed,7712.81,Low_Demand,2486.3,0
C067,Energy,2025-06-25,1506.72,Coal,925.92,906.92,21.73,Sell,155,Disputed,19653.74,Price_Surge,2204.47,0
C010,Energy,2024-05-10,1830.74,Mixed Fuel,1068.83,1005.8299999999999,20.06,Sell,189,Verified,7673.36,Low_Demand,1118.52,0
C051,Steel,2025-05-03,1429.99,Mixed Fuel,609.61,435.61,31.19,Sell,43,Disputed,13867.73,Price_Surge,2893.9,0
C094,Energy,2025-08-17,505.41,Renewable,346.71,520.71,20.83,Sell,23,Disputed,19542.98,Price_Surge,2437.48,0
C069,Energy,2024-12-12,2658.39,Renewable,1767.93,1691.93,30.25,Sell,175,Disputed,17108.34,High_Demand,2128.03,0
C020,Energy,2025-12-11,2934.07,Coal,2225.89,2266.89,23.55,Sell,196,Verified,13192.93,Price_Surge,2057.0,0
C002,Cement,2024-01-22,713.83,Renewable,449.53,412.53,25.37,Buy,138,Disputed,6753.07,High_Demand,2901.82,1
C056,Manufacturing,2025-03-27,1017.99,Renewable,396.64,517.64,30.41,Sell,87,Verified,12232.41,Low_Demand,2821.76,0
C094,Energy,2025-03-27,2739.1,Mixed Fuel,963.25,855.25,33.51,Sell,35,Verified,10280.67,Low_Demand,1099.03,0
C095,Steel,2024-05-19,1500.07,Coal,863.7,877.7,32.61,Buy,163,Verified,9748.52,High_Demand,1112.99,1
C046,Cement,2024-03-02,940.56,Mixed Fuel,565.74,558.74,28.1,Buy,187,Disputed,17969.46,Price_Surge,2810.69,1
C085,Cement,2024-06-08,2455.97,Natural Gas,1475.38,1648.38,23.31,Sell,170,Verified,17505.32,Price_Surge,1672.43,0
C040,Steel,2025-11-01,1346.85,Natural Gas,850.4,936.4,28.18,Sell,39,Disputed,17717.59,Price_Surge,2668.11,0
C027,Energy,2024-11-16,1821.32,Coal,604.6,647.6,21.47,Buy,50,Verified,11676.09,Low_Demand,1295.78,1
C073,Cement,2024-05-25,1451.44,Coal,996.89,976.89,20.32,Sell,196,Disputed,11070.51,Price_Surge,1774.92,0
C018,Steel,2025-03-17,2249.79,Coal,902.83,1092.83,23.42,Sell,197,Verified,14157.75,Price_Surge,1721.09,0
C080,Energy,2025-10-17,1080.67,Renewable,665.83,833.83,25.49,Sell,89,Disputed,17957.5,Price_Surge,1335.19,0
C091,Steel,2024-05-17,2257.12,Renewable,1204.56,1345.56,26.54,Buy,108,Verified,6852.92,Price_Surge,2371.37,1
C004,Steel,2025-07-08,2625.52,Mixed Fuel,1264.4,1443.4,31.73,Sell,154,Verified,15609.2,Price_Surge,1265.03,0
C093,Cement,2025-12-04,1161.45,Natural Gas,381.14,280.14,32.39,Buy,95,Verified,9032.52,Low_Demand,1435.25,1
C040,Manufacturing,2024-02-02,1194.38,Natural Gas,696.21,884.21,31.84,Buy,50,Disputed,19795.26,High_Demand,1917.53,1
C089,Steel,2024-08-13,821.91,Renewable,307.33,211.32999999999998,31.16,Sell,131,Disputed,14555.84,High_Demand,1915.25,0
C099,Manufacturing,2025-03-25,1816.75,Mixed Fuel,545.04,745.04,30.17,Sell,129,Disputed,19838.37,Price_Surge,1888.88,0
C086,Cement,2025-05-20,1812.2,Coal,1353.71,1413.71,21.3,Sell,87,Verified,8206.02,High_Demand,2980.01,0
C053,Manufacturing,2024-05-26,1282.08,Renewable,945.68,1080.6799999999998,32.89,Buy,94,Disputed,16423.7,Low_Demand,818.83,1
C031,Manufacturing,2025-01-22,2942.45,Coal,2293.6,2205.6,30.31,Buy,49,Disputed,6877.47,Low_Demand,896.01,1
C055,Cement,2025-01-25,1598.85,Coal,671.08,764.08,29.12,Buy,196,Disputed,19500.86,Low_Demand,1741.36,1
C024,Energy,2025-05-12,1120.69,Coal,384.88,217.88,29.38,Sell,36,Disputed,14373.25,Price_Surge,788.15,0
C029,Steel,2024-08-03,2013.58,Renewable,1279.03,1169.03,29.02,Sell,128,Verified,14579.59,High_Demand,1078.27,0
C060,Energy,2024-07-15,2726.22,Mixed Fuel,1920.52,1816.52,25.67,Sell,96,Disputed,6628.43,Low_Demand,630.43,0
C053,Manufacturing,2024-03-08,2046.79,Renewable,1348.97,1321.97,21.11,Buy,64,Verified,14936.87,Price_Surge,2625.83,1
C056,Cement,2024-04-03,2150.35,Coal,674.85,631.85,21.19,Buy,153,Disputed,14133.54,Low_Demand,1587.59,1
C048,Cement,2024-12-01,1219.22,Renewable,546.18,555.18,34.18,Sell,80,Disputed,10437.21,High_Demand,2196.2,0
C037,Energy,2025-06-16,1253.73,Renewable,855.66,696.66,32.07,Buy,80,Verified,6501.59,High_Demand,2974.52,1
C003,Steel,2025-06-30,1744.11,Coal,798.81,821.81,30.74,Buy,109,Verified,6746.91,High_Demand,1364.8,1
C001,Manufacturing,2024-09-15,2582.63,Mixed Fuel,849.19,663.19,29.58,Sell,61,Disputed,14959.19,Price_Surge,2681.76,0
C029,Cement,2025-10-05,2494.52,Coal,1588.01,1458.01,34.41,Buy,42,Verified,10478.84,Low_Demand,1782.37,1
C049,Energy,2024-03-26,1744.73,Renewable,1295.23,1153.23,21.01,Sell,170,Disputed,9794.63,Price_Surge,1163.73,0
C011,Energy,2024-02-13,1558.17,Coal,1236.35,1064.35,30.36,Sell,200,Verified,9118.58,High_Demand,1952.82,0
C029,Cement,2024-04-28,1083.46,Coal,832.61,925.61,27.37,Buy,70,Disputed,10176.69,Price_Surge,2495.13,1
C054,Energy,2025-04-22,1378.83,Renewable,434.09,589.0899999999999,28.75,Sell,127,Disputed,18020.1,Price_Surge,701.83,0
C048,Manufacturing,2024-10-08,2649.83,Renewable,1681.42,1655.42,33.92,Sell,186,Disputed,7115.55,Low_Demand,1164.45,0
C082,Cement,2025-10-25,1232.17,Mixed Fuel,719.5,850.5,32.23,Buy,110,Verified,5308.08,Low_Demand,1674.9,1
C025,Cement,2024-05-25,2440.86,Natural Gas,1223.44,1293.44,30.12,Buy,200,Verified,11874.36,High_Demand,908.21,1
C051,Cement,2024-01-19,1006.29,Mixed Fuel,692.37,594.37,24.93,Buy,141,Verified,11825.08,Price_Surge,1317.06,1
C029,Manufacturing,2025-07-12,1080.05,Mixed Fuel,829.31,934.31,22.59,Buy,43,Disputed,11382.05,High_Demand,1346.61,1
C072,Manufacturing,2025-02-13,696.22,Natural Gas,548.22,696.22,32.31,Buy,55,Verified,8869.77,Price_Surge,2683.94,1
C056,Manufacturing,2024-06-23,2092.13,Natural Gas,1044.7,892.7,29.16,Sell,115,Disputed,9848.16,Low_Demand,557.16,0
C037,Energy,2024-03-15,1121.71,Coal,536.25,378.25,21.12,Buy,152,Verified,10686.24,Price_Surge,2848.17,1
C049,Energy,2024-08-29,832.31,Renewable,302.37,364.37,31.13,Buy,44,Verified,7653.12,Price_Surge,2001.43,1
C033,Cement,2025-05-03,911.2,Renewable,349.93,216.93,31.89,Sell,84,Verified,13571.3,High_Demand,2770.97,0
